Lead_Origin,Lead_Source,Do_Not_Email,Converted,TotalVisits,Total_Time_Spent_on_Website,Page_Views_Per_Visit,Specialization,What_is_your_current_occupation,Tags,City,A_free_copy_of_Mastering_The_Interview,Last_Notable_Activity
Lead_Add_Form,Reference,No,1,0,0,0,Management_Specializations,Working_Professional,Closed_by_Horizzon,Mumbai,No,Modified
Lead_Add_Form,Reference,No,1,0,0,0,Management_Specializations,Working_Professional,Closed_by_Horizzon,Mumbai,No,Page_Visited_on_Website
API,Google,No,0,2,289,2,Not_Specified,Unemployed,Interested_in_other_courses,Mumbai,No,Modified
API,Olark_Chat,No,0,0,0,0,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Modified
API,Olark_Chat,No,0,0,0,0,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Modified
Landing_Page_Submission,Direct_Traffic,Yes,0,2,39,2,International_Business,Unemployed,Not_Specified,Mumbai,No,Modified
Landing_Page_Submission,Direct_Traffic,No,1,3,110,3,E_COMMERCE,Working_Professional,Will_revert_after_reading_the_email,Tier_II_Cities,Yes,Modified
Landing_Page_Submission,Direct_Traffic,No,1,3,248,1.5,Management_Specializations,Working_Professional,Will_revert_after_reading_the_email,Mumbai,Yes,SMS_Sent
Landing_Page_Submission,Direct_Traffic,No,0,3,404,3,Management_Specializations,Unemployed,Other_Tags,Other_Cities of Maharashtra,Yes,SMS_Sent
Landing_Page_Submission,Direct_Traffic,Yes,0,3,223,1.5,Travel_and_Tourism,Unemployed,Not_Specified,Mumbai,Yes,Modified
API,Google,No,0,3,514,3,Not_Specified,Unemployed,Not_Specified,Mumbai,No,SMS_Sent
Landing_Page_Submission,Organic_Search,No,0,3,142,3,Management_Specializations,Unemployed,Other_Tags,Other_Cities,No,Modified
Landing_Page_Submission,Organic_Search,No,0,18,237,2.25,Banking_Investment_And_Insurance,Unemployed,Ringing,Thane_and_Outskirts,Yes,Page_Visited_on_Website
API,Olark_Chat,No,0,0,0,0,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Email_Opened
Landing_Page_Submission,Direct_Traffic,No,0,1,442,1,E_COMMERCE,Unemployed,Other_Tags,Other_Metro_Cities,Yes,Modified
Landing_Page_Submission,Direct_Traffic,No,1,3,1607,3,Management_Specializations,Unemployed,Will_revert_after_reading_the_email,Thane_and_Outskirts,Yes,SMS_Sent
Landing_Page_Submission,Organic_Search,No,0,6,22,6,International_Business,Unemployed,Not_Specified,Mumbai,No,Modified
API,Olark_Chat,No,0,0,0,0,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Email_Opened
Landing_Page_Submission,Direct_Traffic,No,0,4,497,4,Management_Specializations,Unemployed,Ringing,Mumbai,Yes,SMS_Sent
API,Google,No,0,4,99,4,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Modified
Landing_Page_Submission,Google,No,1,3,1905,3,Management_Specializations,Unemployed,Will_revert_after_reading_the_email,Thane_and_Outskirts,No,Email_Opened
Landing_Page_Submission,Direct_Traffic,No,1,4,1559,4,Management_Specializations,Unemployed,Closed_by_Horizzon,Thane_and_Outskirts,No,Modified
Landing_Page_Submission,Direct_Traffic,No,0,4,1086,4,Management_Specializations,Unemployed,Ringing,Other_Metro_Cities,Yes,SMS_Sent
Landing_Page_Submission,Google,No,0,4,439,4,Management_Specializations,Unemployed,Not_Specified,Thane_and_Outskirts,No,Modified
Landing_Page_Submission,Organic_Search,No,1,21,1587,3.5,Media_and_Advertising,Unemployed,Will_revert_after_reading_the_email,Mumbai,Yes,SMS_Sent
Landing_Page_Submission,Direct_Traffic,No,1,2,1071,2,Management_Specializations,Unemployed,Will_revert_after_reading_the_email,Other_Cities,Yes,SMS_Sent
Landing_Page_Submission,Direct_Traffic,No,0,2,1213,2,Business_Administration,Unemployed,Ringing,Mumbai,Yes,SMS_Sent
API,Olark_Chat,No,0,0,0,0,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Email_Opened
Landing_Page_Submission,Direct_Traffic,No,0,5,743,1.67,Management_Specializations,Unemployed,Not_Specified,Other_Cities of Maharashtra,Yes,Modified
API,Olark_Chat,No,0,0,0,0,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Email_Opened
Landing_Page_Submission,Organic_Search,No,1,5,698,5,Management_Specializations,Unemployed,Will_revert_after_reading_the_email,Mumbai,Yes,SMS_Sent
Landing_Page_Submission,Organic_Search,No,0,11,30,5.5,Management_Specializations,Unemployed,Other_Tags,Mumbai,Yes,Email_Opened
Landing_Page_Submission,Direct_Traffic,No,0,2,78,2,Management_Specializations,Unemployed,Not_Specified,Other_Cities of Maharashtra,Yes,Modified
API,Organic_Search,No,1,3,1158,3,Not_Specified,Unemployed,Not_Specified,Mumbai,No,SMS_Sent
API,Organic_Search,Yes,0,8,40,8,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Modified
Landing_Page_Submission,Google,No,0,3,130,3,Management_Specializations,Unemployed,Ringing,Mumbai,No,Email_Opened
Landing_Page_Submission,Direct_Traffic,No,0,5,203,5,Management_Specializations,Unemployed,Other_Tags,Mumbai,Yes,Modified
Landing_Page_Submission,Direct_Traffic,No,0,13,936,3.25,Management_Specializations,Unemployed,Not_Specified,Mumbai,No,Page_Visited_on_Website
Landing_Page_Submission,Organic_Search,Yes,0,2,374,2,Management_Specializations,Unemployed,Other_Tags,Other_Cities of Maharashtra,Yes,Modified
Landing_Page_Submission,Direct_Traffic,No,0,2,33,2,Management_Specializations,Unemployed,Not_Specified,Other_Cities,Yes,Email_Opened
API,Organic_Search,No,0,4,1644,4,International_Business,Student,Other_Tags,Mumbai,No,Email_Opened
API,Olark_Chat,No,0,0,0,0,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Modified
Landing_Page_Submission,Direct_Traffic,No,1,8,1594,2.67,Management_Specializations,Unemployed,Not_Specified,Other_Metro_Cities,Yes,SMS_Sent
API,Organic_Search,No,1,4,1038,2,Not_Specified,Unemployed,Not_Specified,Mumbai,No,SMS_Sent
Landing_Page_Submission,Direct_Traffic,Yes,0,6,378,3,Management_Specializations,Unemployed,Other_Tags,Mumbai,No,SMS_Sent
Landing_Page_Submission,Google,No,1,4,618,4,Media_and_Advertising,Unemployed,Not_Specified,Tier_II_Cities,No,SMS_Sent
API,Google,Yes,0,3,368,3,Not_Specified,Unemployed,Not_Specified,Mumbai,No,SMS_Sent
Landing_Page_Submission,Google,No,1,22,759,4.4,Management_Specializations,Unemployed,Closed_by_Horizzon,Mumbai,Yes,Page_Visited_on_Website
Landing_Page_Submission,Google,No,1,3,1052,3,Management_Specializations,Working_Professional,Will_revert_after_reading_the_email,Mumbai,No,Email_Opened
Landing_Page_Submission,Google,No,0,5,93,5,Management_Specializations,Unemployed,Other_Tags,Other_Cities of Maharashtra,No,SMS_Sent
Landing_Page_Submission,Direct_Traffic,No,0,2,866,2,Rural_and_Agribusiness,Unemployed,Not_Specified,Other_Metro_Cities,No,Email_Opened
API,Google,No,0,3,303,3,Not_Specified,Unemployed,Ringing,Mumbai,No,Email_Opened
API,Olark_Chat,No,1,0,0,0,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Email_Opened
Landing_Page_Submission,Google,No,1,4,1052,4,Management_Specializations,Working_Professional,Will_revert_after_reading_the_email,Mumbai,No,SMS_Sent
Landing_Page_Submission,Direct_Traffic,No,0,2,1191,2,Travel_and_Tourism,Unemployed,Busy,Other_Cities of Maharashtra,Yes,SMS_Sent
Landing_Page_Submission,Organic_Search,No,0,6,1100,6,Management_Specializations,Unemployed,Interested_in_other_courses,Mumbai,Yes,Modified
Landing_Page_Submission,Google,No,0,3,1411,3,Management_Specializations,Unemployed,Ringing,Mumbai,No,Email_Opened
Landing_Page_Submission,Google,No,0,5,185,2.5,Banking_Investment_And_Insurance,Unemployed,Other_Tags,Mumbai,No,Email_Opened
Landing_Page_Submission,Direct_Traffic,No,1,4,1933,4,Management_Specializations,Unemployed,Not_Specified,Mumbai,Yes,SMS_Sent
Landing_Page_Submission,Direct_Traffic,No,0,2,66,2,Management_Specializations,Unemployed,Other_Tags,Mumbai,Yes,Email_Opened
API,Olark_Chat,No,0,0,0,0,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Email_Opened
Landing_Page_Submission,Direct_Traffic,No,0,2,128,2,Management_Specializations,Unemployed,Ringing,Thane_and_Outskirts,Yes,Email_Opened
Landing_Page_Submission,Direct_Traffic,No,0,5,157,5,Business_Administration,Unemployed,Ringing,Other_Metro_Cities,Yes,Email_Opened
Landing_Page_Submission,Organic_Search,Yes,0,2,146,2,Management_Specializations,Unemployed,Other_Tags,Mumbai,Yes,Other_Notable_activity
API,Olark_Chat,No,0,0,0,0,Not_Specified,Unemployed,Other_Tags,Mumbai,No,Modified
Landing_Page_Submission,Direct_Traffic,No,0,2,206,2,Management_Specializations,Unemployed,Not_Specified,Mumbai,Yes,Email_Opened
Landing_Page_Submission,Direct_Traffic,Yes,0,4,281,2,Management_Specializations,Unemployed,Other_Tags,Other_Cities of Maharashtra,No,Modified
Landing_Page_Submission,Google,No,0,4,22,4,Management_Specializations,Unemployed,Ringing,Mumbai,No,Email_Opened
Landing_Page_Submission,Direct_Traffic,No,0,2,246,2,Management_Specializations,Unemployed,Other_Tags,Mumbai,Yes,Email_Opened
Landing_Page_Submission,Direct_Traffic,No,1,2,1305,2,Management_Specializations,Unemployed,Not_Specified,Thane_and_Outskirts,Yes,Email_Opened
Landing_Page_Submission,Direct_Traffic,No,1,11,1478,2.75,Management_Specializations,Unemployed,Busy,Mumbai,No,SMS_Sent
API,Olark_Chat,No,0,0,0,0,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Modified
API,Organic_Search,Yes,0,10,371,3.33,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Page_Visited_on_Website
Landing_Page_Submission,Direct_Traffic,No,0,2,273,2,Travel_and_Tourism,Unemployed,Ringing,Mumbai,Yes,SMS_Sent
API,Google,No,1,5,1,1.67,E_COMMERCE,Unemployed,Will_revert_after_reading_the_email,Thane_and_Outskirts,No,SMS_Sent
Landing_Page_Submission,Direct_Traffic,No,0,2,882,2,Management_Specializations,Unemployed,Other_Tags,Mumbai,Yes,Modified
API,Olark_Chat,No,1,0,0,0,Not_Specified,Unemployed,Will_revert_after_reading_the_email,Mumbai,No,Email_Opened
API,Google,No,0,3,233,1.5,Management_Specializations,Unemployed,Not_Specified,Mumbai,Yes,Email_Opened
API,Google,No,1,2,804,2,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Modified
Landing_Page_Submission,Direct_Traffic,No,0,2,179,2,Management_Specializations,Unemployed,Ringing,Mumbai,Yes,Email_Opened
Landing_Page_Submission,Google,No,0,5,60,1.67,Management_Specializations,Unemployed,Other_Tags,Mumbai,Yes,Page_Visited_on_Website
API,Olark_Chat,No,0,0,0,0,Not_Specified,Unemployed,Other_Tags,Mumbai,No,Modified
API,Google,No,0,6,83,3,Management_Specializations,Unemployed,Not_Specified,Mumbai,Yes,Email_Opened
Landing_Page_Submission,Direct_Traffic,No,0,2,150,2,Management_Specializations,Unemployed,Not_Specified,Other_Cities,Yes,Modified
Landing_Page_Submission,Direct_Traffic,No,1,15,1000,7.5,Banking_Investment_And_Insurance,Working_Professional,Will_revert_after_reading_the_email,Mumbai,Yes,SMS_Sent
Lead_Add_Form,Reference,No,1,0,0,0,Management_Specializations,Working_Professional,Lost_to_EINS,Mumbai,No,Modified
Lead_Add_Form,Reference,No,1,0,0,0,Banking_Investment_And_Insurance,Working_Professional,Will_revert_after_reading_the_email,Mumbai,No,SMS_Sent
API,Olark_Chat,Yes,0,0,0,0,Not_Specified,Unemployed,Interested_in_other_courses,Mumbai,No,Modified
Lead_Add_Form,Reference,No,1,0,0,0,Management_Specializations,Working_Professional,Will_revert_after_reading_the_email,Mumbai,No,SMS_Sent
API,Olark_Chat,No,0,0,0,0,Not_Specified,Unemployed,Interested_in_other_courses,Mumbai,No,Modified
Landing_Page_Submission,Google,No,0,4,750,4,Management_Specializations,Unemployed,Not_Specified,Other_Cities,No,Email_Link_Clicked
Lead_Add_Form,Reference,No,1,0,0,0,Management_Specializations,Working_Professional,Will_revert_after_reading_the_email,Mumbai,No,SMS_Sent
Lead_Add_Form,Reference,No,1,0,0,0,Management_Specializations,Working_Professional,Will_revert_after_reading_the_email,Mumbai,No,SMS_Sent
Lead_Add_Form,Reference,No,1,0,0,0,Management_Specializations,Working_Professional,Will_revert_after_reading_the_email,Mumbai,No,SMS_Sent
Lead_Add_Form,Reference,No,1,0,0,0,Management_Specializations,Working_Professional,Will_revert_after_reading_the_email,Mumbai,No,SMS_Sent
Lead_Add_Form,Reference,No,1,0,0,0,Business_Administration,Working_Professional,Will_revert_after_reading_the_email,Mumbai,No,SMS_Sent
Lead_Add_Form,Reference,No,1,0,0,0,Management_Specializations,Working_Professional,Will_revert_after_reading_the_email,Mumbai,No,SMS_Sent
API,Olark_Chat,No,0,0,0,0,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Olark_Chat_Conversation
Lead_Add_Form,Reference,No,1,0,0,0,Management_Specializations,Working_Professional,Will_revert_after_reading_the_email,Mumbai,No,SMS_Sent
Landing_Page_Submission,Google,No,0,9,367,2.25,Management_Specializations,Unemployed,Interested_in_other_courses,Mumbai,No,Email_Link_Clicked
Lead_Add_Form,Reference,No,1,0,0,0,Management_Specializations,Unemployed,Will_revert_after_reading_the_email,Mumbai,No,SMS_Sent
Lead_Add_Form,Welingak_Website,No,1,0,0,0,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Modified
Lead_Add_Form,Reference,No,1,0,0,0,Banking_Investment_And_Insurance,Working_Professional,Will_revert_after_reading_the_email,Mumbai,No,SMS_Sent
Lead_Add_Form,Reference,No,1,0,0,0,Management_Specializations,Working_Professional,Will_revert_after_reading_the_email,Mumbai,No,SMS_Sent
Lead_Add_Form,Reference,No,1,0,0,0,International_Business,Working_Professional,Will_revert_after_reading_the_email,Mumbai,No,SMS_Sent
Lead_Add_Form,Reference,No,1,0,0,0,Management_Specializations,Working_Professional,Will_revert_after_reading_the_email,Mumbai,No,SMS_Sent
Lead_Add_Form,Reference,No,1,0,0,0,Management_Specializations,Working_Professional,Will_revert_after_reading_the_email,Mumbai,No,SMS_Sent
Lead_Add_Form,Reference,No,1,0,0,0,Management_Specializations,Working_Professional,Lost_to_EINS,Mumbai,No,Modified
Lead_Add_Form,Reference,No,1,0,0,0,Management_Specializations,Working_Professional,Will_revert_after_reading_the_email,Mumbai,No,SMS_Sent
Lead_Add_Form,Reference,No,1,0,0,0,Management_Specializations,Working_Professional,Will_revert_after_reading_the_email,Mumbai,No,SMS_Sent
Landing_Page_Submission,Google,No,0,3,76,3,Management_Specializations,Unemployed,Not_Specified,Mumbai,No,Email_Opened
Lead_Add_Form,Reference,No,0,0,0,0,Management_Specializations,Unemployed,Interested_in_other_courses,Mumbai,No,Email_Opened
Landing_Page_Submission,Google,No,0,4,225,4,Management_Specializations,Unemployed,Ringing,Thane_and_Outskirts,No,Email_Opened
Lead_Add_Form,Reference,No,1,0,0,0,Management_Specializations,Working_Professional,Closed_by_Horizzon,Mumbai,No,Modified
API,Olark_Chat,No,0,0,0,0,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Modified
Landing_Page_Submission,Direct_Traffic,No,0,2,219,2,Management_Specializations,Unemployed,Ringing,Mumbai,Yes,SMS_Sent
Lead_Add_Form,Reference,No,1,2,426,2,Management_Specializations,Working_Professional,Will_revert_after_reading_the_email,Mumbai,No,Email_Opened
API,Olark_Chat,No,0,3,387,1,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Olark_Chat_Conversation
Lead_Add_Form,Reference,No,1,0,0,0,Management_Specializations,Working_Professional,Will_revert_after_reading_the_email,Mumbai,No,SMS_Sent
Lead_Add_Form,Reference,No,1,0,0,0,Management_Specializations,Unemployed,Will_revert_after_reading_the_email,Mumbai,No,SMS_Sent
Lead_Add_Form,Reference,No,1,0,0,0,Management_Specializations,Working_Professional,Will_revert_after_reading_the_email,Mumbai,No,SMS_Sent
API,Olark_Chat,No,1,0,0,0,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Email_Opened
API,Google,Yes,0,2,176,2,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Modified
Lead_Add_Form,Reference,No,1,0,0,0,Management_Specializations,Working_Professional,Will_revert_after_reading_the_email,Mumbai,No,SMS_Sent
API,Olark_Chat,No,0,2,31,2,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Page_Visited_on_Website
Lead_Add_Form,Welingak_Website,No,1,0,0,0,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Email_Opened
Lead_Add_Form,Reference,No,1,0,0,0,Business_Administration,Working_Professional,Will_revert_after_reading_the_email,Mumbai,No,SMS_Sent
Landing_Page_Submission,Direct_Traffic,No,1,5,876,5,Management_Specializations,Working_Professional,Will_revert_after_reading_the_email,Other_Cities of Maharashtra,Yes,Email_Opened
Landing_Page_Submission,Google,No,1,4,540,4,Business_Administration,Unemployed,Will_revert_after_reading_the_email,Mumbai,Yes,Email_Opened
Landing_Page_Submission,Direct_Traffic,No,0,3,62,1.5,Business_Administration,Unemployed,Interested_in_other_courses,Mumbai,No,Modified
Landing_Page_Submission,Direct_Traffic,No,0,2,68,2,Travel_and_Tourism,Unemployed,Other_Tags,Mumbai,Yes,Email_Opened
API,Olark_Chat,No,0,0,0,0,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Modified
API,Olark_Chat,No,0,0,0,0,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Email_Opened
Landing_Page_Submission,Direct_Traffic,Yes,0,2,260,2,Business_Administration,Unemployed,Busy,Mumbai,Yes,SMS_Sent
API,Google,No,0,2,287,2,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Modified
Landing_Page_Submission,Direct_Traffic,No,0,4,266,2,Management_Specializations,Unemployed,Other_Tags,Thane_and_Outskirts,Yes,Modified
Landing_Page_Submission,Organic_Search,No,1,4,991,4,Management_Specializations,Unemployed,Will_revert_after_reading_the_email,Mumbai,No,Email_Opened
Landing_Page_Submission,Direct_Traffic,No,1,4,1628,4,Management_Specializations,Unemployed,Will_revert_after_reading_the_email,Mumbai,Yes,Email_Opened
Landing_Page_Submission,Direct_Traffic,No,0,1,485,1,Management_Specializations,Unemployed,Other_Tags,Other_Metro_Cities,Yes,Modified
Lead_Add_Form,Welingak_Website,No,1,0,0,0,Not_Specified,Unemployed,Closed_by_Horizzon,Mumbai,No,Email_Opened
API,Olark_Chat,No,0,0,0,0,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Modified
API,Olark_Chat,No,0,1,329,1,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Olark_Chat_Conversation
Landing_Page_Submission,Direct_Traffic,No,0,2,216,2,Management_Specializations,Unemployed,Other_Tags,Other_Metro_Cities,Yes,SMS_Sent
Landing_Page_Submission,Google,No,0,9,246,3,Management_Specializations,Unemployed,Ringing,Mumbai,No,SMS_Sent
Landing_Page_Submission,Direct_Traffic,No,0,2,1420,2,Management_Specializations,Student,Other_Tags,Mumbai,Yes,Email_Opened
Landing_Page_Submission,Direct_Traffic,No,0,2,253,2,Management_Specializations,Unemployed,Not_Specified,Mumbai,Yes,Email_Opened
Landing_Page_Submission,Direct_Traffic,No,0,2,334,2,Management_Specializations,Unemployed,Ringing,Mumbai,Yes,SMS_Sent
Landing_Page_Submission,Direct_Traffic,No,0,4,329,2,Management_Specializations,Unemployed,Other_Tags,Mumbai,No,Email_Opened
Landing_Page_Submission,Direct_Traffic,No,0,4,29,2,Management_Specializations,Unemployed,Not_Specified,Thane_and_Outskirts,Yes,Email_Opened
Landing_Page_Submission,Direct_Traffic,No,0,2,34,2,Management_Specializations,Unemployed,Other_Tags,Mumbai,Yes,Email_Opened
API,Olark_Chat,No,0,0,0,0,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Modified
API,Olark_Chat,No,0,0,0,0,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Modified
API,Olark_Chat,No,0,0,0,0,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Email_Opened
API,Organic_Search,No,1,5,247,5,Not_Specified,Unemployed,Will_revert_after_reading_the_email,Mumbai,No,SMS_Sent
API,Olark_Chat,No,0,0,0,0,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Modified
Landing_Page_Submission,Direct_Traffic,No,0,2,217,2,Management_Specializations,Student,Other_Tags,Mumbai,Yes,Email_Opened
Landing_Page_Submission,Google,No,1,2,1139,2,Management_Specializations,Unemployed,Will_revert_after_reading_the_email,Other_Cities,No,Email_Opened
API,Organic_Search,No,0,6,198,6,Not_Specified,Unemployed,Not_Specified,Mumbai,No,Email_Opened
Landing_Page_Submission,Direct_Traffic,No,1,8,411,2,Media_and_Advertising,Unemployed,Lost_to_EINS,Mumbai,Yes,Modified
Landing_Page_Submission,Direct_Traffic,No,0,3,62,3,Management_Specializations,Unemployed,Ringing,Other_Metro_Cities,Yes,Email_Opened
